timestamp,mac,rssi,origem
2025-04-05 15:31:22.176000,4A:E9:21:8B:E1:CE,-64.1,-64.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.890000,52:9F:14:D9:81:25,-75.4,-75.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.893000,4A:E9:21:8B:E1:CE,-93.9,-93.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.896000,4A:E9:21:8B:E1:CE,-73.2,-73.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.899000,30:cc:21:14:be:83,-72.1,-72.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.902000,56:4b:54:3b:84:8f,-58.3,-58.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.905000,52:9F:14:D9:81:25,-24.4,-24.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.908000,4A:E9:21:8B:E1:CE,-47.6,-47.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.911000,4A:E9:21:8B:E1:CE,-42.7,-42.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.914000,30:cc:21:14:be:83,-64.5,-64.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.917000,56:4b:54:3b:84:8f,-34.2,-34.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.920000,4A:E9:21:8B:E1:CE,-22.0,-22.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.923000,56:4b:54:3b:84:8f,-71.7,-71.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.926000,22:55:7E:84:10:17,-75.9,-75.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.929000,30:cc:21:14:be:83,-37.2,-37.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.932000,56:4b:54:3b:84:8f,-60.1,-60.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.935000,4A:E9:21:8B:E1:CE,-59.0,-59.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.938000,52:9F:14:D9:81:25,-70.0,-70.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.941000,52:9F:14:D9:81:25,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.944000,30:cc:21:14:be:83,3.2,3.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.947000,56:4b:54:3b:84:8f,-72.6,-72.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.950000,52:9F:14:D9:81:25,6.1,6.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.953000,4A:E9:21:8B:E1:CE,-63.4,-63.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.956000,4A:E9:21:8B:E1:CE,-49.8,-49.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.959000,4A:E9:21:8B:E1:CE,-95.0,-95.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.962000,56:4b:54:3b:84:8f,-71.0,-71.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.965000,4A:E9:21:8B:E1:CE,-68.9,-68.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.968000,30:cc:21:14:be:83,-69.9,-69.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.971000,30:cc:21:14:be:83,-68.1,-68.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.974000,50:8a:06:fc:81:4d,-48.6,-48.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.977000,50:8a:06:fc:81:4d,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.980000,50:8a:06:fc:81:4d,-21.9,-21.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.983000,52:9F:14:D9:81:25,-74.1,-74.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.986000,50:8a:06:fc:81:4d,-42.2,-42.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.989000,52:9F:14:D9:81:25,-69.8,-69.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.992000,56:4b:54:3b:84:8f,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.995000,30:cc:21:14:be:83,-76.5,-76.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:22.998000,4A:E9:21:8B:E1:CE,-69.4,-69.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.001000,22:55:7E:84:10:17,-48.8,-48.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.004000,22:55:7E:84:10:17,-59.9,-59.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.007000,52:9F:14:D9:81:25,-65.7,-65.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.010000,22:55:7E:84:10:17,-57.4,-57.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.013000,56:4b:54:3b:84:8f,-73.1,-73.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.016000,4A:E9:21:8B:E1:CE,-65.3,-65.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.019000,30:cc:21:14:be:83,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.022000,56:4b:54:3b:84:8f,-61.6,-61.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.025000,22:55:7E:84:10:17,1.6,1.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.028000,52:9F:14:D9:81:25,-73.0,-73.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.031000,50:8a:06:fc:81:4d,-66.7,-66.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.034000,30:cc:21:14:be:83,-37.0,-37.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.037000,56:4b:54:3b:84:8f,-53.4,-53.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.040000,50:8a:06:fc:81:4d,-70.4,-70.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.043000,30:cc:21:14:be:83,-60.5,-60.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.046000,22:55:7E:84:10:17,-64.5,-64.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.049000,56:4b:54:3b:84:8f,-68.3,-68.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.052000,52:9F:14:D9:81:25,-59.7,-59.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.055000,4A:E9:21:8B:E1:CE,-68.4,-68.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.058000,30:cc:21:14:be:83,-73.4,-73.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.061000,30:cc:21:14:be:83,-73.6,-73.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.064000,56:4b:54:3b:84:8f,-71.4,-71.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.067000,22:55:7E:84:10:17,-65.8,-65.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.070000,52:9F:14:D9:81:25,-76.5,-76.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.073000,56:4b:54:3b:84:8f,-64.2,-64.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.076000,4A:E9:21:8B:E1:CE,-94.2,-94.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.079000,22:55:7E:84:10:17,-54.9,-54.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.082000,56:4b:54:3b:84:8f,-70.6,-70.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.085000,4A:E9:21:8B:E1:CE,1.6,1.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.088000,4A:E9:21:8B:E1:CE,1.9,1.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.091000,4A:E9:21:8B:E1:CE,-46.5,-46.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.094000,4A:E9:21:8B:E1:CE,-23.2,-23.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.097000,50:8a:06:fc:81:4d,-71.2,-71.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.100000,52:9F:14:D9:81:25,-26.2,-26.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.103000,52:9F:14:D9:81:25,-73.5,-73.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.106000,30:cc:21:14:be:83,-61.8,-61.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.109000,52:9F:14:D9:81:25,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.112000,50:8a:06:fc:81:4d,-0.7,-0.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.115000,50:8a:06:fc:81:4d,2.0,2.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.118000,22:55:7E:84:10:17,-68.4,-68.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.121000,50:8a:06:fc:81:4d,-69.0,-69.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.124000,4A:E9:21:8B:E1:CE,-70.2,-70.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.127000,30:cc:21:14:be:83,-68.7,-68.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.130000,22:55:7E:84:10:17,-44.0,-44.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.133000,22:55:7E:84:10:17,-46.5,-46.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.136000,50:8a:06:fc:81:4d,-68.9,-68.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.139000,52:9F:14:D9:81:25,-69.1,-69.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.142000,22:55:7E:84:10:17,-70.7,-70.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.145000,56:4b:54:3b:84:8f,-72.4,-72.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.148000,22:55:7E:84:10:17,-26.3,-26.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.151000,52:9F:14:D9:81:25,-62.4,-62.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.154000,22:55:7E:84:10:17,-0.6,-0.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.157000,30:cc:21:14:be:83,-67.2,-67.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.160000,56:4b:54:3b:84:8f,-23.4,-23.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.163000,30:cc:21:14:be:83,-72.5,-72.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.166000,56:4b:54:3b:84:8f,-74.3,-74.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.169000,52:9F:14:D9:81:25,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.172000,4A:E9:21:8B:E1:CE,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.175000,52:9F:14:D9:81:25,-73.4,-73.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.178000,52:9F:14:D9:81:25,1.1,1.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.181000,52:9F:14:D9:81:25,-73.4,-73.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.184000,22:55:7E:84:10:17,-47.4,-47.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.187000,4A:E9:21:8B:E1:CE,-71.4,-71.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.190000,56:4b:54:3b:84:8f,-72.5,-72.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.193000,50:8a:06:fc:81:4d,-79.6,-79.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.196000,30:cc:21:14:be:83,-57.7,-57.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.199000,50:8a:06:fc:81:4d,-68.6,-68.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.202000,22:55:7E:84:10:17,-77.2,-77.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.205000,56:4b:54:3b:84:8f,-67.0,-67.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.208000,52:9F:14:D9:81:25,-65.1,-65.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.211000,22:55:7E:84:10:17,-78.1,-78.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.214000,22:55:7E:84:10:17,-32.1,-32.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.217000,30:cc:21:14:be:83,-72.0,-72.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.220000,30:cc:21:14:be:83,-76.3,-76.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.223000,4A:E9:21:8B:E1:CE,0.3,0.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.226000,22:55:7E:84:10:17,-47.2,-47.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.229000,22:55:7E:84:10:17,-32.2,-32.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.232000,22:55:7E:84:10:17,-64.2,-64.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.235000,22:55:7E:84:10:17,-33.5,-33.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.238000,56:4b:54:3b:84:8f,-61.3,-61.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.241000,50:8a:06:fc:81:4d,-70.3,-70.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.244000,30:cc:21:14:be:83,-66.0,-66.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.247000,50:8a:06:fc:81:4d,-60.3,-60.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.250000,56:4b:54:3b:84:8f,-57.1,-57.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.253000,22:55:7E:84:10:17,-60.1,-60.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.256000,50:8a:06:fc:81:4d,-46.8,-46.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.259000,50:8a:06:fc:81:4d,-68.9,-68.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.262000,30:cc:21:14:be:83,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.265000,4A:E9:21:8B:E1:CE,-45.7,-45.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.268000,4A:E9:21:8B:E1:CE,-52.8,-52.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.271000,22:55:7E:84:10:17,-73.1,-73.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.274000,56:4b:54:3b:84:8f,-57.6,-57.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.277000,30:cc:21:14:be:83,-62.7,-62.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.280000,4A:E9:21:8B:E1:CE,-46.3,-46.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.283000,56:4b:54:3b:84:8f,-59.4,-59.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.286000,50:8a:06:fc:81:4d,-67.9,-67.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.289000,56:4b:54:3b:84:8f,-61.4,-61.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.292000,56:4b:54:3b:84:8f,-25.2,-25.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.295000,56:4b:54:3b:84:8f,2.7,2.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.298000,56:4b:54:3b:84:8f,-53.1,-53.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.301000,56:4b:54:3b:84:8f,-70.5,-70.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.304000,50:8a:06:fc:81:4d,-68.7,-68.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.307000,22:55:7E:84:10:17,-44.9,-44.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.310000,50:8a:06:fc:81:4d,-42.3,-42.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.313000,30:cc:21:14:be:83,-67.1,-67.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.316000,52:9F:14:D9:81:25,-56.4,-56.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.319000,50:8a:06:fc:81:4d,-50.5,-50.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.322000,4A:E9:21:8B:E1:CE,-58.3,-58.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.325000,52:9F:14:D9:81:25,-68.5,-68.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.328000,30:cc:21:14:be:83,-68.8,-68.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.331000,30:cc:21:14:be:83,-68.2,-68.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.334000,52:9F:14:D9:81:25,-68.1,-68.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.337000,30:cc:21:14:be:83,-75.8,-75.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.340000,50:8a:06:fc:81:4d,-47.7,-47.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.343000,22:55:7E:84:10:17,-60.1,-60.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.346000,4A:E9:21:8B:E1:CE,-50.0,-50.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.349000,56:4b:54:3b:84:8f,-71.2,-71.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.352000,50:8a:06:fc:81:4d,-46.2,-46.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.355000,56:4b:54:3b:84:8f,-52.9,-52.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.358000,52:9F:14:D9:81:25,-72.9,-72.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.361000,50:8a:06:fc:81:4d,-43.8,-43.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.364000,4A:E9:21:8B:E1:CE,-24.5,-24.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.367000,52:9F:14:D9:81:25,-51.2,-51.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.370000,22:55:7E:84:10:17,-47.4,-47.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.373000,56:4b:54:3b:84:8f,-57.7,-57.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.376000,52:9F:14:D9:81:25,-57.4,-57.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.379000,4A:E9:21:8B:E1:CE,-21.3,-21.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.382000,56:4b:54:3b:84:8f,-58.8,-58.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.385000,50:8a:06:fc:81:4d,-46.2,-46.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.388000,56:4b:54:3b:84:8f,-69.1,-69.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.391000,52:9F:14:D9:81:25,-72.4,-72.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.394000,30:cc:21:14:be:83,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.397000,50:8a:06:fc:81:4d,-57.9,-57.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.400000,4A:E9:21:8B:E1:CE,-71.4,-71.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.403000,50:8a:06:fc:81:4d,-56.5,-56.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.406000,56:4b:54:3b:84:8f,-57.1,-57.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.409000,22:55:7E:84:10:17,-71.1,-71.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.412000,52:9F:14:D9:81:25,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.415000,22:55:7E:84:10:17,-41.6,-41.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.418000,4A:E9:21:8B:E1:CE,-69.3,-69.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.421000,4A:E9:21:8B:E1:CE,-59.2,-59.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.424000,22:55:7E:84:10:17,-63.8,-63.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.427000,50:8a:06:fc:81:4d,-72.1,-72.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.430000,30:cc:21:14:be:83,-34.8,-34.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.433000,22:55:7E:84:10:17,-71.1,-71.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.436000,22:55:7E:84:10:17,-24.1,-24.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.439000,4A:E9:21:8B:E1:CE,0.9,0.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.442000,50:8a:06:fc:81:4d,-20.7,-20.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.445000,30:cc:21:14:be:83,-69.1,-69.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.448000,56:4b:54:3b:84:8f,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.451000,22:55:7E:84:10:17,-69.5,-69.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.454000,56:4b:54:3b:84:8f,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.457000,30:cc:21:14:be:83,-72.7,-72.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.460000,56:4b:54:3b:84:8f,-65.3,-65.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.463000,50:8a:06:fc:81:4d,-48.7,-48.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.466000,22:55:7E:84:10:17,-61.3,-61.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.469000,30:cc:21:14:be:83,-71.6,-71.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.472000,50:8a:06:fc:81:4d,-22.3,-22.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.475000,50:8a:06:fc:81:4d,-20.9,-20.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.478000,22:55:7E:84:10:17,0.4,0.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.481000,4A:E9:21:8B:E1:CE,-68.6,-68.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.484000,22:55:7E:84:10:17,-47.3,-47.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.487000,50:8a:06:fc:81:4d,-46.8,-46.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.490000,4A:E9:21:8B:E1:CE,2.7,2.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.493000,56:4b:54:3b:84:8f,-36.9,-36.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.496000,30:cc:21:14:be:83,-65.0,-65.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.499000,22:55:7E:84:10:17,-47.4,-47.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.502000,56:4b:54:3b:84:8f,-57.6,-57.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.505000,56:4b:54:3b:84:8f,-75.3,-75.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.508000,4A:E9:21:8B:E1:CE,-20.4,-20.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.511000,4A:E9:21:8B:E1:CE,-57.0,-57.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.514000,50:8a:06:fc:81:4d,-18.2,-18.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.517000,22:55:7E:84:10:17,-58.1,-58.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.520000,52:9F:14:D9:81:25,-58.6,-58.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.523000,4A:E9:21:8B:E1:CE,-43.5,-43.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.526000,4A:E9:21:8B:E1:CE,-40.6,-40.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.529000,50:8a:06:fc:81:4d,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.532000,30:cc:21:14:be:83,-22.4,-22.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.535000,30:cc:21:14:be:83,-68.3,-68.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.538000,52:9F:14:D9:81:25,-63.4,-63.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.541000,30:cc:21:14:be:83,-53.8,-53.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.544000,30:cc:21:14:be:83,-75.3,-75.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.547000,22:55:7E:84:10:17,-45.8,-45.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.550000,30:cc:21:14:be:83,-56.4,-56.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.553000,50:8a:06:fc:81:4d,6.2,6.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.556000,52:9F:14:D9:81:25,-67.6,-67.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.559000,52:9F:14:D9:81:25,-57.1,-57.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.562000,4A:E9:21:8B:E1:CE,-69.1,-69.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.565000,22:55:7E:84:10:17,-20.2,-20.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.568000,50:8a:06:fc:81:4d,-72.6,-72.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.571000,56:4b:54:3b:84:8f,-70.6,-70.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.574000,50:8a:06:fc:81:4d,-60.4,-60.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.577000,22:55:7E:84:10:17,-60.2,-60.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.580000,56:4b:54:3b:84:8f,-73.3,-73.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.583000,52:9F:14:D9:81:25,-73.5,-73.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.586000,56:4b:54:3b:84:8f,-57.9,-57.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.589000,22:55:7E:84:10:17,-46.6,-46.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.592000,52:9F:14:D9:81:25,-73.8,-73.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.595000,4A:E9:21:8B:E1:CE,-47.2,-47.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.598000,52:9F:14:D9:81:25,-71.7,-71.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:23.601000,52:9F:14:D9:81:25,-72.2,-72.2 dBm | Origem: Cliente desconhecido
